t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
0,1,0,133,10,85,5,0,0,0
0,1,0,127,9,83,5,0,0,0
0,1,0,122,9,80,5,0,0,0
0,1,0,116,8,79,5,0,0,0
0,2,0,110,7,69,5,0,0,0
0,2,0,107,7,68,5,0,0,0
0,2,0,102,5,70,5,0,0,0
0,0,0,97,5,67,4,0,0,0
0,0,0,93,5,63,4,0,0,0
0,0,0,90,5,56,3,0,0,0
0,0,0,86,5,58,3,0,0,0
0,0,0,83,5,48,3,0,0,0
0,0,0,80,5,47,2,0,0,0
0,0,0,74,5,49,2,0,0,0
0,0,0,71,5,50,2,0,0,0
0,0,0,71,5,48,2,0,0,0
0,0,0,67,4,42,2,0,0,0
0,0,0,64,4,38,2,0,0,0
0,0,0,60,4,37,2,0,0,0
0,0,0,60,4,32,2,0,0,0
0,0,0,60,4,32,2,0,0,0
0,0,0,55,4,32,2,0,0,0
0,0,0,50,4,28,2,0,0,0
0,0,0,47,4,27,2,0,0,0
0,0,0,47,4,26,2,0,0,0
0,0,0,42,4,24,2,0,0,0
0,0,0,41,3,24,2,0,0,0
0,0,0,42,3,24,2,0,0,0
0,0,0,41,3,19,1,0,0,0
0,0,0,39,3,22,1,0,0,0
0,0,0,37,3,19,1,0,0,0
0,0,0,36,3,16,0,0,0,0
0,0,0,36,2,17,0,0,0,0
0,0,0,32,2,17,0,0,0,0
0,0,0,31,2,17,0,0,0,0
0,0,0,32,2,18,0,0,0,0
0,0,0,28,2,16,0,0,0,0
0,0,0,26,2,15,0,0,0,0
0,0,0,26,1,14,0,0,0,0
0,0,0,26,1,13,0,0,0,0
0,0,0,25,1,13,0,0,0,0
0,0,0,25,1,11,0,0,0,0
0,0,0,23,1,11,0,0,0,0
0,0,0,23,1,10,0,0,0,0
0,0,0,23,1,15,0,0,0,0
0,0,0,23,1,14,0,0,0,0
0,0,0,22,1,15,0,0,0,0
0,0,0,22,1,16,0,0,0,0
0,0,0,22,1,15,0,0,0,0
0,0,0,21,0,15,0,0,0,0
0,0,0,19,0,13,0,0,0,0
0,0,0,19,0,15,0,0,0,0
0,0,0,18,0,15,0,0,0,0
0,0,0,18,0,16,0,0,0,0
0,0,0,16,0,15,0,0,0,0
0,0,0,15,0,13,0,0,0,0
0,0,0,14,0,15,0,0,0,0
0,0,0,13,0,15,0,0,0,0
0,0,0,13,0,10,0,0,0,0
0,0,0,12,0,8,0,0,0,0
0,0,0,12,0,6,0,0,0,0
0,0,0,9,0,7,0,0,0,0
0,0,0,8,0,4,0,0,0,0
0,0,0,7,0,4,0,0,0,0
0,0,0,7,0,4,0,0,0,0
0,0,0,7,0,4,0,0,0,0
0,0,0,7,0,4,0,0,0,0
0,0,0,6,0,5,0,0,0,0
0,0,0,4,0,5,0,0,0,0
0,0,0,4,0,5,0,0,0,0
0,0,0,3,0,5,0,0,0,0
0,0,0,3,0,4,0,0,0,0
0,0,0,3,0,4,0,0,0,0
0,0,0,3,0,4,0,0,0,0
0,0,0,3,0,4,0,0,0,0
0,0,0,3,0,3,0,0,0,0
0,0,0,3,0,2,0,0,0,0
0,0,0,3,0,2,0,0,0,0
0,0,0,3,0,2,0,0,0,0
0,0,0,3,0,1,0,0,0,0
0,0,0,3,0,2,0,0,0,0
0,0,0,3,0,2,0,0,0,0
0,0,0,3,0,2,0,0,0,0
0,0,0,3,0,2,0,0,0,0
0,0,0,3,0,2,0,0,0,0
0,0,0,3,0,2,0,0,0,0
0,0,0,2,0,1,0,0,0,0
0,0,0,2,0,1,0,0,0,0
0,0,0,2,0,1,0,0,0,0
0,0,0,2,0,1,0,0,0,0
0,0,0,2,0,1,0,0,0,0
0,0,0,2,0,1,0,0,0,0
0,0,0,2,0,1,0,0,0,0
0,0,0,2,0,1,0,0,0,0
0,0,0,2,0,1,0,0,0,0
0,0,0,2,0,1,0,0,0,0
0,0,0,1,0,1,0,0,0,0
0,0,0,1,0,1,0,0,0,0
0,0,0,1,0,1,0,0,0,0
0,0,0,1,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
