t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
6,6979,6921,9892,9857,7934,3279,9778,4712,4
6,7021,6962,9892,9858,7975,3299,9778,4752,4
6,7064,7006,9892,9858,8012,3319,9778,4793,4
6,7097,7051,9892,9858,8043,3345,9778,4834,4
6,7126,7085,9892,9858,8073,3367,9778,4872,4
6,7174,7124,9892,9858,8099,3388,9778,4921,4
6,7209,7173,9892,9859,8132,3410,9778,4963,4
6,7250,7208,9892,9859,8167,3430,9778,4999,4
6,7284,7251,9892,9859,8205,3450,9778,5051,4
6,7315,7283,9892,9859,8224,3478,9778,5097,4
6,7349,7321,9892,9859,8248,3500,9778,5132,4
6,7388,7354,9893,9859,8273,3522,9778,5178,4
6,7417,7388,9893,9859,8298,3537,9778,5226,4
6,7458,7413,9893,9859,8323,3560,9778,5263,4
6,7501,7467,9893,9859,8352,3589,9778,5310,4
6,7530,7495,9893,9859,8385,3607,9778,5359,4
6,7568,7529,9893,9859,8405,3633,9778,5409,4
6,7604,7564,9893,9859,8428,3658,9778,5446,4
6,7645,7600,9893,9859,8446,3680,9778,5500,4
6,7676,7636,9893,9859,8465,3698,9778,5547,4
6,7705,7664,9893,9859,8482,3725,9778,5596,4
6,7750,7698,9893,9859,8507,3741,9778,5646,4
6,7783,7729,9893,9859,8532,3759,9778,5687,4
6,7819,7760,9893,9859,8556,3776,9778,5728,4
6,7845,7787,9893,9859,8568,3807,9778,5771,4
6,7881,7819,9893,9859,8585,3826,9778,5804,4
6,7911,7841,9893,9859,8604,3849,9778,5841,4
6,7952,7873,9893,9859,8617,3865,9778,5885,4
6,7978,7894,9893,9859,8633,3888,9778,5935,4
6,8018,7919,9893,9859,8647,3914,9778,5981,4
6,8056,7939,9893,9859,8666,3934,9778,6019,4
6,8099,7964,9893,9859,8682,3950,9778,6071,4
6,8131,7989,9893,9859,8700,3977,9778,6114,4
6,8160,8012,9893,9859,8721,3994,9778,6168,4
6,8208,8028,9893,9860,8736,4012,9778,6220,4
6,8242,8044,9893,9860,8749,4039,9778,6259,4
6,8272,8055,9893,9860,8764,4055,9778,6298,4
6,8305,8078,9893,9860,8772,4071,9778,6336,4
6,8334,8100,9893,9860,8785,4091,9778,6385,4
6,8376,8116,9893,9860,8798,4104,9778,6440,4
6,8410,8131,9893,9860,8804,4134,9778,6481,4
6,8441,8147,9893,9860,8808,4159,9778,6526,4
6,8468,8160,9893,9860,8818,4180,9778,6574,4
6,8495,8180,9893,9860,8824,4207,9778,6616,4
6,8526,8201,9893,9860,8829,4232,9778,6646,4
6,8550,8216,9893,9860,8836,4263,9778,6689,4
6,8572,8233,9893,9860,8844,4277,9778,6723,4
6,8590,8249,9893,9860,8854,4298,9778,6770,4
6,8616,8259,9893,9860,8860,4312,9778,6817,4
6,8640,8276,9893,9860,8869,4324,9778,6862,4
6,8656,8287,9893,9860,8874,4344,9778,6911,4
6,8684,8299,9893,9860,8881,4360,9778,6944,4
6,8702,8313,9893,9860,8887,4372,9778,6987,4
6,8719,8330,9893,9860,8893,4393,9778,7028,4
6,8737,8342,9893,9860,8901,4406,9778,7060,4
6,8752,8351,9893,9860,8911,4424,9778,7100,4
6,8784,8361,9893,9860,8920,4444,9778,7133,4
6,8804,8368,9893,9860,8923,4467,9778,7165,4
6,8819,8375,9893,9860,8930,4488,9778,7209,4
6,8839,8386,9893,9860,8933,4508,9778,7247,4
6,8850,8399,9893,9860,8936,4529,9778,7287,4
6,8866,8405,9893,9860,8940,4545,9778,7327,4
6,8877,8411,9893,9860,8943,4561,9778,7356,4
6,8900,8418,9893,9860,8947,4580,9778,7394,4
6,8916,8427,9893,9860,8951,4604,9778,7430,4
6,8928,8435,9893,9860,8952,4622,9778,7472,4
6,8945,8444,9893,9860,8953,4647,9778,7513,4
6,8955,8450,9893,9860,8958,4664,9778,7548,4
6,8965,8459,9893,9860,8960,4681,9778,7585,4
6,8974,8467,9893,9860,8962,4707,9778,7628,4
6,8989,8476,9893,9860,8964,4721,9778,7660,4
6,8995,8487,9893,9860,8967,4742,9778,7692,4
6,9008,8501,9893,9860,8972,4760,9778,7730,4
6,9022,8513,9893,9860,8974,4773,9778,7759,4
