t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
9994,8111,7639,743,1504,5935,8927,997,8743,9996
9994,8073,7589,703,1465,5905,8899,949,8720,9996
9994,8031,7555,662,1419,5879,8884,907,8703,9996
9994,7987,7512,636,1368,5845,8868,869,8684,9996
9994,7938,7466,597,1314,5816,8843,827,8661,9996
9994,7897,7421,564,1261,5778,8819,793,8633,9996
9994,7829,7378,533,1201,5738,8797,756,8610,9996
9994,7775,7331,500,1153,5704,8778,716,8581,9996
9994,7728,7290,463,1081,5661,8761,682,8547,9996
9994,7676,7257,435,1032,5623,8731,647,8513,9996
9994,7626,7213,399,971,5584,8715,622,8494,9996
9994,7572,7180,368,913,5553,8693,594,8468,9996
9994,7509,7147,344,866,5517,8667,569,8443,9996
9994,7459,7111,327,814,5490,8649,550,8421,9996
9994,7408,7077,297,771,5452,8635,532,8387,9996
9994,7366,7025,276,716,5417,8622,507,8358,9996
9994,7303,6985,259,679,5368,8601,487,8326,9996
9994,7248,6955,245,643,5322,8586,465,8303,9996
9994,7193,6909,225,601,5284,8562,441,8267,9996
9994,7150,6865,206,559,5251,8543,413,8232,9996
9994,7086,6829,192,524,5219,8527,387,8200,9996
9994,7034,6781,178,483,5184,8517,371,8171,9996
9994,6977,6736,168,445,5145,8498,353,8138,9996
9994,6916,6689,160,423,5110,8480,342,8119,9996
9994,6861,6652,153,395,5078,8470,332,8089,9996
9994,6803,6596,151,371,5044,8448,319,8056,9996
9994,6759,6558,148,345,5011,8435,313,8015,9996
9994,6701,6513,145,328,4982,8420,305,7983,9996
9994,6649,6459,141,313,4949,8401,295,7957,9996
9994,6585,6412,138,297,4900,8386,288,7915,9996
9994,6535,6369,131,276,4864,8372,276,7875,9996
9994,6484,6319,127,257,4825,8367,268,7826,9996
9994,6420,6268,120,238,4776,8351,260,7784,9996
9994,6368,6212,120,228,4737,8338,252,7741,9996
9994,6318,6162,114,214,4685,8320,251,7700,9996
9994,6258,6114,111,202,4640,8295,249,7668,9996
9994,6214,6059,110,199,4605,8264,247,7629,9996
9994,6165,6015,110,191,4564,8240,247,7594,9996
9994,6110,5960,110,185,4528,8214,247,7555,9996
9994,6061,5900,109,182,4480,8200,245,7521,9996
9994,6008,5858,109,180,4447,8180,241,7479,9996
9994,5943,5808,108,176,4409,8153,241,7442,9996
9994,5886,5764,108,171,4373,8129,240,7406,9996
9994,5844,5713,108,169,4325,8106,239,7365,9996
9994,5784,5659,108,163,4285,8080,234,7313,9996
9994,5721,5604,108,157,4231,8055,233,7280,9996
9994,5651,5549,108,157,4181,8034,230,7245,9996
9994,5593,5501,108,156,4149,8015,229,7219,9996
9994,5539,5445,108,155,4105,7995,229,7181,9996
9994,5478,5403,108,153,4074,7976,228,7144,9996
9994,5412,5351,107,152,4037,7948,228,7103,9996
9994,5363,5297,107,152,3995,7925,228,7062,9996
9994,5306,5242,107,151,3950,7904,228,7024,9996
9994,5264,5191,107,150,3912,7884,228,6977,9996
9994,5192,5138,107,149,3876,7858,228,6926,9996
9994,5131,5094,107,146,3838,7841,227,6888,9996
9994,5079,5030,107,146,3803,7826,225,6857,9996
9994,5011,4981,107,145,3766,7810,225,6812,9996
9994,4964,4926,107,145,3740,7784,224,6783,9996
9994,4917,4874,107,144,3705,7767,224,6747,9996
9994,4861,4825,107,144,3672,7740,224,6713,9996
9994,4799,4777,107,144,3638,7725,224,6674,9996
9994,4742,4730,107,142,3591,7706,224,6637,9996
9994,4675,4679,107,141,3557,7688,224,6605,9996
9994,4623,4643,107,141,3517,7666,224,6563,9996
9994,4577,4599,107,141,3483,7644,224,6529,9996
9994,4523,4551,107,141,3453,7617,224,6502,9996
9994,4475,4506,107,140,3417,7590,224,6464,9996
9994,4412,4460,107,140,3383,7570,224,6423,9996
9994,4364,4416,107,140,3350,7538,223,6386,9996
9994,4316,4372,107,140,3304,7517,223,6343,9996
9994,4256,4332,107,140,3278,7490,222,6312,9996
9994,4197,4294,107,140,3243,7458,222,6272,9996
9994,4144,4244,107,140,3205,7429,222,6227,9996
9994,4094,4194,107,140,3174,7399,222,6194,9996
9994,4046,4142,107,140,3139,7367,222,6160,9996
9994,3982,4097,107,140,3105,7332,222,6120,9996
9994,3933,4059,107,140,3068,7302,222,6089,9996
9994,3894,4016,107,140,3020,7269,222,6043,9996
9994,3835,3975,107,140,2985,7242,222,6000,9996
9994,3792,3933,107,140,2952,7213,222,5954,9996
9994,3764,3898,107,140,2908,7187,222,5919,9996
9994,3715,3853,107,140,2857,7156,222,5878,9996
9994,3671,3806,107,140,2806,7122,222,5837,9996
9994,3634,3759,107,140,2759,7109,222,5800,9996
9994,3592,3709,107,140,2704,7084,222,5767,9996
9994,3555,3678,107,140,2657,7060,222,5724,9996
9994,3519,3640,107,140,2622,7038,222,5663,9996
9994,3488,3604,107,140,2579,7014,222,5626,9996
9994,3430,3562,107,140,2519,6992,222,5574,9996
9994,3381,3526,107,140,2475,6968,222,5542,9996
9994,3344,3477,107,140,2429,6941,222,5499,9996
9994,3300,3436,107,140,2385,6921,222,5465,9996
9994,3251,3386,107,140,2343,6893,222,5426,9996
9994,3214,3342,107,140,2303,6869,222,5381,9996
9994,3173,3287,107,140,2260,6853,222,5348,9996
9994,3130,3241,107,140,2229,6835,222,5303,9996
9994,3099,3192,107,140,2192,6805,222,5260,9996
9994,3062,3160,107,140,2155,6793,222,5218,9996
9994,3029,3111,107,140,2133,6770,222,5172,9996
9994,2984,3067,107,140,2099,6747,222,5125,9996
9994,2951,3031,107,140,2063,6728,222,5078,9996
9994,2914,2984,107,140,2028,6704,222,5040,9996
9994,2875,2929,107,140,1989,6686,222,5004,9996
9994,2846,2878,107,140,1957,6653,222,4971,9996
9994,2806,2836,107,140,1930,6635,222,4931,9996
9994,2772,2802,107,140,1893,6616,222,4885,9996
9994,2736,2750,107,140,1870,6600,222,4832,9996
