t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
0,143,116,127,180,106,68,87,105,0
0,157,116,123,182,94,70,95,100,0
0,170,113,99,160,86,75,88,94,0
0,174,108,83,164,82,72,75,98,0
0,168,103,87,145,90,72,68,99,0
0,153,120,78,147,86,65,73,95,0
0,177,124,60,127,102,71,65,97,0
0,175,114,59,112,106,64,72,89,0
0,180,117,64,115,106,65,71,101,0
0,163,118,68,126,103,64,68,101,0
0,175,106,66,119,95,62,71,111,0
0,180,118,66,122,94,52,57,111,0
0,179,117,55,126,96,54,60,117,0
0,190,123,47,95,89,61,48,103,0
0,188,110,46,97,84,56,44,95,0
0,183,127,38,88,85,59,40,103,0
0,156,110,23,84,86,57,35,113,0
0,163,116,19,72,86,58,33,117,0
0,152,132,19,64,81,63,28,113,0
0,163,130,20,56,101,65,28,113,0
0,169,133,21,59,89,67,29,126,0
0,164,137,19,55,86,53,27,141,0
0,185,141,23,55,99,61,28,146,0
0,184,143,13,52,99,56,29,155,0
0,176,147,16,46,111,62,18,149,0
0,189,153,14,43,113,63,15,140,0
0,165,152,11,31,107,78,13,145,0
0,158,137,7,29,110,83,7,145,0
0,158,142,6,22,113,80,7,148,0
0,152,154,7,15,123,64,7,135,0
0,160,139,4,10,106,68,7,142,0
0,169,137,4,12,99,74,2,139,0
0,177,137,3,13,103,75,3,132,0
0,156,133,3,10,113,74,2,138,0
0,157,136,2,12,104,83,7,152,0
0,171,136,1,16,119,82,7,157,0
0,193,146,1,10,137,84,7,154,0
0,191,138,1,8,112,78,3,137,0
0,185,141,0,6,116,78,2,137,0
0,180,132,0,8,100,72,2,132,0
0,188,135,1,9,106,82,2,145,0
0,168,145,1,6,109,87,1,150,0
0,177,160,1,5,109,80,1,143,0
0,148,154,0,4,105,87,1,150,0
0,163,153,0,4,103,85,1,158,0
0,176,148,0,4,106,80,2,155,0
0,163,158,0,2,101,73,2,153,0
0,180,146,0,3,100,70,2,159,0
0,181,151,0,3,90,76,2,150,0
0,163,159,0,3,95,68,0,148,0
0,162,152,0,2,86,76,0,138,0
0,165,155,0,1,93,66,0,133,0
0,175,138,0,3,110,69,0,132,0
0,187,137,0,3,95,65,0,119,0
0,181,121,0,3,96,68,0,130,0
0,160,123,0,2,93,70,0,137,0
0,159,132,0,1,88,80,0,129,0
0,154,123,0,2,91,84,0,126,0
0,166,128,0,1,90,79,0,124,0
0,174,131,0,1,93,91,1,127,0
0,173,128,0,0,103,83,0,143,0
0,172,126,0,0,92,84,1,131,0
0,187,118,0,0,92,91,1,133,0
0,169,125,0,0,89,98,1,134,0
0,176,138,0,0,81,101,1,133,0
0,163,144,0,0,87,103,1,133,0
0,175,129,0,0,92,111,0,135,0
0,165,124,0,0,89,103,0,131,0
0,153,121,0,0,111,116,0,133,0
0,161,113,0,0,108,123,0,136,0
0,151,108,0,0,104,111,0,138,0
0,125,102,0,0,107,101,0,133,0
0,136,110,0,0,116,102,0,131,0
0,136,111,0,0,131,102,0,143,0
0,113,118,0,0,134,91,0,138,0
0,118,128,0,0,139,103,0,130,0
0,115,116,0,0,134,101,0,136,0
0,123,115,0,0,117,102,0,154,0
0,122,109,0,0,117,101,0,151,0
0,138,114,0,0,130,93,0,162,0
0,150,105,0,0,125,96,0,150,0
0,140,129,0,0,128,89,0,157,0
0,134,113,0,0,122,83,0,155,0
0,136,125,0,0,112,82,0,154,0
0,123,125,0,0,107,79,0,163,0
0,135,138,0,0,117,73,0,167,0
0,139,138,0,0,107,73,0,162,0
0,122,147,0,0,90,89,0,153,0
0,113,121,0,0,101,75,0,161,0
0,105,126,0,0,87,77,0,172,0
0,112,136,0,0,85,80,0,174,0
0,109,123,0,0,91,80,0,174,0
0,112,126,0,0,87,82,0,164,0
0,115,132,0,0,102,74,0,164,0
0,115,140,0,0,97,82,0,152,0
0,119,127,0,0,82,78,0,142,0
0,115,114,0,0,89,77,0,142,0
0,110,123,0,0,81,66,0,159,0
0,97,127,0,0,78,69,0,161,0
0,114,134,0,0,74,76,0,159,0
0,113,106,0,0,72,77,0,150,0
0,105,108,0,0,93,80,0,166,0
0,118,116,0,0,91,83,0,165,0
0,128,107,0,0,79,75,0,152,0
0,120,115,0,0,74,71,0,153,0
0,113,111,0,0,81,79,0,140,0
0,105,116,0,0,75,94,0,148,0
0,116,98,0,0,71,94,0,161,0
0,118,110,0,0,64,87,0,156,0
0,122,101,0,0,70,86,0,164,0
0,118,88,0,0,64,85,0,164,0
0,122,80,0,0,67,87,0,162,0
0,102,73,0,0,50,87,0,166,0
